region_id,screen_name,asset_filename,asset_relative_path,ue_asset_path,source_art_path,width,height,color_mode,has_alpha,shared,usage,notes,sha256
R07_other,12_BattleReward,T_CardPortrait_Enemy_Ch2_GrayWolf.png,T_CardPortrait_Enemy_Ch2_GrayWolf.png,/Game/GameXXK/UI/Battle/EnemyCardArt/T_CardPortrait_Enemy_Ch2_GrayWolf.T_CardPortrait_Enemy_Ch2_GrayWolf,,171,205,RGBA,true,true,当前界面的其他图片资源,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",e294e990b46a9d65578eb5fcb04468447bd435498823aea8d16a8387f774e3fb
R07_other,12_BattleReward,T_CardPortrait_Enemy_Ch2_Macaque.png,T_CardPortrait_Enemy_Ch2_Macaque.png,/Game/GameXXK/UI/Battle/EnemyCardArt/T_CardPortrait_Enemy_Ch2_Macaque.T_CardPortrait_Enemy_Ch2_Macaque,,171,205,RGBA,true,true,当前界面的其他图片资源,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",870862b607143a0d54bf1080c9848a89a3ec4f572902807f7dba8af0cdff1ddd
R07_other,12_BattleReward,T_CardPortrait_Enemy_Ch2_Porcupine.png,T_CardPortrait_Enemy_Ch2_Porcupine.png,/Game/GameXXK/UI/Battle/EnemyCardArt/T_CardPortrait_Enemy_Ch2_Porcupine.T_CardPortrait_Enemy_Ch2_Porcupine,,171,205,RGBA,true,true,当前界面的其他图片资源,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",605f87df71a02dbb6a3d0b62dd72c78e10dc7b2afe56bab935f0b6482a63b25c
R07_other,12_BattleReward,T_CardPortrait_Enemy_Ch2_RedtuskBoarKing.png,T_CardPortrait_Enemy_Ch2_RedtuskBoarKing.png,/Game/GameXXK/UI/Battle/EnemyCardArt/T_CardPortrait_Enemy_Ch2_RedtuskBoarKing.T_CardPortrait_Enemy_Ch2_RedtuskBoarKing,,171,205,RGBA,true,true,当前界面的其他图片资源,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",cff9ff05d6234b175b47cae49a56b43e393d9439f214cc955293a1a6b592dedc
R07_other,12_BattleReward,T_CardPortrait_Enemy_Ch3_GiantToad.png,T_CardPortrait_Enemy_Ch3_GiantToad.png,/Game/GameXXK/UI/Battle/EnemyCardArt/T_CardPortrait_Enemy_Ch3_GiantToad.T_CardPortrait_Enemy_Ch3_GiantToad,,171,205,RGBA,true,true,当前界面的其他图片资源,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",c956c083070a99922b2d9138540de6e758d9e7c45cc84601c9b723b3298f9c5e
R07_other,12_BattleReward,T_CardPortrait_Enemy_Ch3_SpiralHornDeer.png,T_CardPortrait_Enemy_Ch3_SpiralHornDeer.png,/Game/GameXXK/UI/Battle/EnemyCardArt/T_CardPortrait_Enemy_Ch3_SpiralHornDeer.T_CardPortrait_Enemy_Ch3_SpiralHornDeer,,171,205,RGBA,true,true,当前界面的其他图片资源,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",9bd5724aeb51be27ca09e63604862c6853429cc06df969b1a8c01a1323b8b80a
R07_other,12_BattleReward,T_CardPortrait_Enemy_Ch3_TigerBoss.png,T_CardPortrait_Enemy_Ch3_TigerBoss.png,/Game/GameXXK/UI/Battle/EnemyCardArt/T_CardPortrait_Enemy_Ch3_TigerBoss.T_CardPortrait_Enemy_Ch3_TigerBoss,,171,205,RGBA,true,true,当前界面的其他图片资源,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",fbb39ce37dae1b835b699dcaa30ef2b827a8f4769a614a4005cc035fd5f32312
R07_other,12_BattleReward,T_CardPortrait_Enemy_Ch3_VenomSnake.png,T_CardPortrait_Enemy_Ch3_VenomSnake.png,/Game/GameXXK/UI/Battle/EnemyCardArt/T_CardPortrait_Enemy_Ch3_VenomSnake.T_CardPortrait_Enemy_Ch3_VenomSnake,,171,205,RGBA,true,true,当前界面的其他图片资源,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",9bc664fe871bdb2c8a5f2aeae938f29bcf30f38ddec7cf18cadeacc7f7ef4395
R07_other,12_BattleReward,T_CardPortrait_Enemy_Ch3_Vulture.png,T_CardPortrait_Enemy_Ch3_Vulture.png,/Game/GameXXK/UI/Battle/EnemyCardArt/T_CardPortrait_Enemy_Ch3_Vulture.T_CardPortrait_Enemy_Ch3_Vulture,,171,205,RGBA,true,true,当前界面的其他图片资源,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",141044ec0aabd1c3a8fdb4fc6466612e70d8504f002d8a2e4ca5b62ce1abbed7
R07_other,12_BattleReward,T_CardPortrait_Enemy_Ch3_WhiteApe.png,T_CardPortrait_Enemy_Ch3_WhiteApe.png,/Game/GameXXK/UI/Battle/EnemyCardArt/T_CardPortrait_Enemy_Ch3_WhiteApe.T_CardPortrait_Enemy_Ch3_WhiteApe,,171,205,RGBA,true,true,当前界面的其他图片资源,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",1af9df1a748dc34e5a6acb0df2111aafccd6d20e971700b143609c261e51e05c
R07_other,12_BattleReward,T_CardPortrait_Enemy_Ch3_Wildcat.png,T_CardPortrait_Enemy_Ch3_Wildcat.png,/Game/GameXXK/UI/Battle/EnemyCardArt/T_CardPortrait_Enemy_Ch3_Wildcat.T_CardPortrait_Enemy_Ch3_Wildcat,,171,205,RGBA,true,true,当前界面的其他图片资源,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",b28203e9ced15898f9bce804e91ea6761eb2650f64a2d9520b644ed30c470c10
R04_effects,12_BattleReward,T_BattleHitEffect_01.png,T_BattleHitEffect_01.png,/Game/GameXXK/UI/Battle/HitEffects/T_BattleHitEffect_01.T_BattleHitEffect_01,,2048,2048,RGBA,true,true,命中、目标箭头与墨迹特效,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",3ff407242ba0ae09311132711ccebf2ee2df3928b5308e688b3d4f50da955557
R04_effects,12_BattleReward,T_BattleHitEffect_02.png,T_BattleHitEffect_02.png,/Game/GameXXK/UI/Battle/HitEffects/T_BattleHitEffect_02.T_BattleHitEffect_02,,2048,2048,RGBA,true,true,命中、目标箭头与墨迹特效,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",eef8824ab8a7a37240791d370ec1075051802bc03a1b8726b5058bd401bb52bd
R04_effects,12_BattleReward,T_BattleHitEffect_03.png,T_BattleHitEffect_03.png,/Game/GameXXK/UI/Battle/HitEffects/T_BattleHitEffect_03.T_BattleHitEffect_03,,2048,2048,RGBA,true,true,命中、目标箭头与墨迹特效,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",d51c91f89b80289580f0dd5dfce2495a62e25310c408a936466b6e1951aba999
R04_effects,12_BattleReward,T_BattleHitEffect_04.png,T_BattleHitEffect_04.png,/Game/GameXXK/UI/Battle/HitEffects/T_BattleHitEffect_04.T_BattleHitEffect_04,,2048,2048,RGBA,true,true,命中、目标箭头与墨迹特效,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",ddc2c862569b03fd2ecd9ae19d56af96a34823a06f2ddfcfa87dbf0e07438fee
R03_hud,12_BattleReward,T_BattlePartyQi_SoulOrb.png,T_BattlePartyQi_SoulOrb.png,/Game/GameXXK/UI/Battle/PartyQi/T_BattlePartyQi_SoulOrb.T_BattlePartyQi_SoulOrb,,1254,1254,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",af908e5033d297e127d928a10cee60f033171bb8d2d04879764d3fc7072de2cb
R03_hud,12_BattleReward,T_BattlePsd_HealthFill.png,T_BattlePsd_HealthFill.png,/Game/GameXXK/UI/Battle/ResourceBars/T_BattlePsd_HealthFill.T_BattlePsd_HealthFill,,420,32,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",9f3467fbe2ad452451c0d12af9c81b942b9d795a0978e642960244d2386a1d74
R03_hud,12_BattleReward,T_BattlePsd_HealthFull.png,T_BattlePsd_HealthFull.png,/Game/GameXXK/UI/Battle/ResourceBars/T_BattlePsd_HealthFull.T_BattlePsd_HealthFull,,420,32,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",31fb1cab18ad6845767925243091fce6d53e5d39bb16da29d0f48d0a62b3acb7
R03_hud,12_BattleReward,T_BattlePsd_HealthTrack.png,T_BattlePsd_HealthTrack.png,/Game/GameXXK/UI/Battle/ResourceBars/T_BattlePsd_HealthTrack.T_BattlePsd_HealthTrack,,420,32,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",5f28feaac8814f8a56cac9ee4c5aca1d48514a5be34b748d3278bc8cfb2a1111
R03_hud,12_BattleReward,T_BattlePsd_ManaFill.png,T_BattlePsd_ManaFill.png,/Game/GameXXK/UI/Battle/ResourceBars/T_BattlePsd_ManaFill.T_BattlePsd_ManaFill,,420,32,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",745b6a616425cbd9abcb0fbfee90c9f2363bcca56e88d7fce46afc3c75926f8d
R03_hud,12_BattleReward,T_BattlePsd_ManaFull.png,T_BattlePsd_ManaFull.png,/Game/GameXXK/UI/Battle/ResourceBars/T_BattlePsd_ManaFull.T_BattlePsd_ManaFull,,420,32,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",88282d54b7daeac518649d760e2b96018f12438bae4ba29a5fdc582b9bdcde20
R03_hud,12_BattleReward,T_BattlePsd_ManaTrack.png,T_BattlePsd_ManaTrack.png,/Game/GameXXK/UI/Battle/ResourceBars/T_BattlePsd_ManaTrack.T_BattlePsd_ManaTrack,,420,32,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",fa5497cbbc7dc793b73282f546cc456242fa7fab54ece4a906d323c13c349f06
R03_hud,12_BattleReward,T_BattleStatus_AgilityWing.png,T_BattleStatus_AgilityWing.png,/Game/GameXXK/UI/Battle/StatusIcons/T_BattleStatus_AgilityWing.T_BattleStatus_AgilityWing,,1254,1254,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",f796e2b5d5ce5a0da7885b318023a9df05997b8395b65d07b1c35ec92253abab
R03_hud,12_BattleReward,T_BattleStatus_ArmorShield.png,T_BattleStatus_ArmorShield.png,/Game/GameXXK/UI/Battle/StatusIcons/T_BattleStatus_ArmorShield.T_BattleStatus_ArmorShield,,1254,1254,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",7812a871a4a22ec973200aa647ee3b9c081f77f7204080923f7ecc96a51037e1
R03_hud,12_BattleReward,T_BattleStatus_BleedDrop.png,T_BattleStatus_BleedDrop.png,/Game/GameXXK/UI/Battle/StatusIcons/T_BattleStatus_BleedDrop.T_BattleStatus_BleedDrop,,1254,1254,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",56ce299560d0c8efa09922146a5c4b4e8d1831f9a2caa31098f1ae788676e868
R03_hud,12_BattleReward,T_BattleStatus_BlockShield.png,T_BattleStatus_BlockShield.png,/Game/GameXXK/UI/Battle/StatusIcons/T_BattleStatus_BlockShield.T_BattleStatus_BlockShield,,1254,1254,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",950a6a64523b760771771231204398ac137ace3384c128b8106e067da0da7dcc
R03_hud,12_BattleReward,T_BattleStatus_BurnFlame.png,T_BattleStatus_BurnFlame.png,/Game/GameXXK/UI/Battle/StatusIcons/T_BattleStatus_BurnFlame.T_BattleStatus_BurnFlame,,1254,1254,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",8f6b5dae614da7d758890c6754f4a71a1c1fb0b4029ae1eedaec07a29ff58ed3
R03_hud,12_BattleReward,T_BattleStatus_ChargeSpiralHorn.png,T_BattleStatus_ChargeSpiralHorn.png,/Game/GameXXK/UI/Battle/StatusIcons/T_BattleStatus_ChargeSpiralHorn.T_BattleStatus_ChargeSpiralHorn,,512,512,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",e5c8a7ce6969867b44a760edd4bb2a5f3eb7686b773c2cc3d5dbb26f6a44498d
R03_hud,12_BattleReward,T_BattleStatus_CounterHookBlade.png,T_BattleStatus_CounterHookBlade.png,/Game/GameXXK/UI/Battle/StatusIcons/T_BattleStatus_CounterHookBlade.T_BattleStatus_CounterHookBlade,,512,512,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",ce522811619b46a91669b140e8338d5edaf4b0c74b868a33c138808665d6a4d1
R03_hud,12_BattleReward,T_BattleStatus_GuardShield.png,T_BattleStatus_GuardShield.png,/Game/GameXXK/UI/Battle/StatusIcons/T_BattleStatus_GuardShield.T_BattleStatus_GuardShield,,1254,1254,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",74bee54147dc7bbc33f98772862501dc8d2a8e4e7d008cc41482bb666540b336
R03_hud,12_BattleReward,T_BattleStatus_ImmunityTalisman.png,T_BattleStatus_ImmunityTalisman.png,/Game/GameXXK/UI/Battle/StatusIcons/T_BattleStatus_ImmunityTalisman.T_BattleStatus_ImmunityTalisman,,1254,1254,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",251fdd9dc4e7aec5cbd4ebc56bd01a2af4c7b3f19185530f261a869e02e4597f
R03_hud,12_BattleReward,T_BattleStatus_MarkTarget.png,T_BattleStatus_MarkTarget.png,/Game/GameXXK/UI/Battle/StatusIcons/T_BattleStatus_MarkTarget.T_BattleStatus_MarkTarget,,1254,1254,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",7074aeeae2846e40aeb6618090b4c8439ee947befd9bebdc0411bba2c5d7afcf
R03_hud,12_BattleReward,T_BattleStatus_MedicineHerbs.png,T_BattleStatus_MedicineHerbs.png,/Game/GameXXK/UI/Battle/StatusIcons/T_BattleStatus_MedicineHerbs.T_BattleStatus_MedicineHerbs,,512,512,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",be6120cb6d17b75891eee17f51bd3836cab5704bafbca3d56c29d03deed97d8e
R03_hud,12_BattleReward,T_BattleStatus_MomentumSeal.png,T_BattleStatus_MomentumSeal.png,/Game/GameXXK/UI/Battle/StatusIcons/T_BattleStatus_MomentumSeal.T_BattleStatus_MomentumSeal,,1254,1254,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",9f08e9fdd17e0b7b5dd967695c35a87b043ec6fa96f4a5019d62e3f1afe6a98a
R03_hud,12_BattleReward,T_BattleStatus_PoisonVial.png,T_BattleStatus_PoisonVial.png,/Game/GameXXK/UI/Battle/StatusIcons/T_BattleStatus_PoisonVial.T_BattleStatus_PoisonVial,,1254,1254,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",0331b8077249507c00e3e94f5e7022ed60dc26026e22a2c39e1c72b79abbb5ee
R03_hud,12_BattleReward,T_BattleStatus_PreyTargetEye.png,T_BattleStatus_PreyTargetEye.png,/Game/GameXXK/UI/Battle/StatusIcons/T_BattleStatus_PreyTargetEye.T_BattleStatus_PreyTargetEye,,512,512,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",3d737623e8e4407ac91699e332f064ba137ab2eaab222867bb3dfcba977d333d
R03_hud,12_BattleReward,T_BattleStatus_RageFlame.png,T_BattleStatus_RageFlame.png,/Game/GameXXK/UI/Battle/StatusIcons/T_BattleStatus_RageFlame.T_BattleStatus_RageFlame,,512,512,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",308751b62541ffdb8c73e27f62e4e4f75814c97f169a6edb641a7ad7b8fafeee
R03_hud,12_BattleReward,T_BattleStatus_RotSpiral.png,T_BattleStatus_RotSpiral.png,/Game/GameXXK/UI/Battle/StatusIcons/T_BattleStatus_RotSpiral.T_BattleStatus_RotSpiral,,1254,1254,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",2f7cb3e2eb5c5f18cbc939b173b1f745128e4a1ac6d48d7623b58ede87658457
R03_hud,12_BattleReward,T_BattleStatus_TacticSeal.png,T_BattleStatus_TacticSeal.png,/Game/GameXXK/UI/Battle/StatusIcons/T_BattleStatus_TacticSeal.T_BattleStatus_TacticSeal,,1254,1254,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",6f4b0c96c378bc2d210de024fe3e29b83279caadad671c98cec273c2852fc527
R03_hud,12_BattleReward,T_BattleStatus_TerrainAndRedirect.png,T_BattleStatus_TerrainAndRedirect.png,/Game/GameXXK/UI/Battle/StatusIcons/T_BattleStatus_TerrainAndRedirect.T_BattleStatus_TerrainAndRedirect,,1254,1254,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",bab4130a86b1e55ffc6a78629f1ff59180463af89897b95496ee6c8ba7b735a6
R03_hud,12_BattleReward,T_BattleStatus_VulnerabilityMask.png,T_BattleStatus_VulnerabilityMask.png,/Game/GameXXK/UI/Battle/StatusIcons/T_BattleStatus_VulnerabilityMask.T_BattleStatus_VulnerabilityMask,,1254,1254,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",c311c1fbcdc46877b9ce17f52be9bd1fd4e6fc7d339e75f5bb4d50ef5d890afe
R03_hud,12_BattleReward,T_BattleStatus_WeakBrokenBlade.png,T_BattleStatus_WeakBrokenBlade.png,/Game/GameXXK/UI/Battle/StatusIcons/T_BattleStatus_WeakBrokenBlade.T_BattleStatus_WeakBrokenBlade,,512,512,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",82e73f6572392f293faf3dacf4ef070794e16db0d63cf844858fb5a157c6bfc5
R03_hud,12_BattleReward,T_BattleStatus_WealthCoin.png,T_BattleStatus_WealthCoin.png,/Game/GameXXK/UI/Battle/StatusIcons/T_BattleStatus_WealthCoin.T_BattleStatus_WealthCoin,,512,512,RGBA,true,true,状态图标、血蓝条与气力 HUD,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",c68f5d2ec535475994871fb59962a05c08acb88603473dc6882741392079e62d
R01_background,12_BattleReward,T_BattleArena_Cave_GeneratedV2.png,T_BattleArena_Cave_GeneratedV2.png,/Game/GameXXK/UI/Battle/Textures/T_BattleArena_Cave_GeneratedV2.T_BattleArena_Cave_GeneratedV2,,1672,941,RGBA,true,true,战场/场景背景,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",4e591cca8329685d7021254b18d6bc8a5a65481ec23b948f54c2f414c2661262
R01_background,12_BattleReward,T_BattleArena_Cliff_GeneratedV2.png,T_BattleArena_Cliff_GeneratedV2.png,/Game/GameXXK/UI/Battle/Textures/T_BattleArena_Cliff_GeneratedV2.T_BattleArena_Cliff_GeneratedV2,,1672,941,RGBA,true,true,战场/场景背景,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",9291fc29c9b22e9ac83d201e026f33603f32091464aa420a95f704d2ef36af86
R01_background,12_BattleReward,T_BattleArena_Ferry_GeneratedV2.png,T_BattleArena_Ferry_GeneratedV2.png,/Game/GameXXK/UI/Battle/Textures/T_BattleArena_Ferry_GeneratedV2.T_BattleArena_Ferry_GeneratedV2,,1672,941,RGBA,true,true,战场/场景背景,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",e526ec2d0c74ec959244ee0f4815ace4b7f8daa4885b5262d68034133bc802c7
R01_background,12_BattleReward,T_BattleArena_Forest_GeneratedV2.png,T_BattleArena_Forest_GeneratedV2.png,/Game/GameXXK/UI/Battle/Textures/T_BattleArena_Forest_GeneratedV2.T_BattleArena_Forest_GeneratedV2,,1672,941,RGBA,true,true,战场/场景背景,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",8d77728d5e1eb3a9fbdce0a3e7433e4e1fd8ef0b3e99b4dfa60bec0da9586050
R01_background,12_BattleReward,T_BattleArena_Plain_GeneratedV2.png,T_BattleArena_Plain_GeneratedV2.png,/Game/GameXXK/UI/Battle/Textures/T_BattleArena_Plain_GeneratedV2.T_BattleArena_Plain_GeneratedV2,,1672,941,RGBA,true,true,战场/场景背景,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",299430b1c2aa2156b8beba500ec8d8e3cd006fa8de217cbb2261876af1016da0
R01_background,12_BattleReward,T_BattleArena_Riverside_GeneratedV1.png,T_BattleArena_Riverside_GeneratedV1.png,/Game/GameXXK/UI/Battle/Textures/T_BattleArena_Riverside_GeneratedV1.T_BattleArena_Riverside_GeneratedV1,,1672,941,RGBA,true,true,战场/场景背景,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",e5bd091e4dcef41317a55dc18f281fc8e49de422aca15a2b52a7cc3b9bed94f7
R01_background,12_BattleReward,T_BattleArena_Village_GeneratedV2.png,T_BattleArena_Village_GeneratedV2.png,/Game/GameXXK/UI/Battle/Textures/T_BattleArena_Village_GeneratedV2.T_BattleArena_Village_GeneratedV2,,1672,941,RGBA,true,true,战场/场景背景,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",a13a3238a05f89976715e2c5c50710d1652b20b23c63292373dcfbeaec24604e
R01_background,12_BattleReward,T_BattleArena_WaterShore_GeneratedV2.png,T_BattleArena_WaterShore_GeneratedV2.png,/Game/GameXXK/UI/Battle/Textures/T_BattleArena_WaterShore_GeneratedV2.T_BattleArena_WaterShore_GeneratedV2,,1672,941,RGBA,true,true,战场/场景背景,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",09beb65f81bee0b8b0ace616b5dc78c97174c831e5448afb3423c8b487207359
