region_id,screen_name,asset_filename,asset_relative_path,ue_asset_path,source_art_path,width,height,color_mode,has_alpha,shared,usage,notes,sha256
R01_route,18_RouteSettlement,精英怪灰色.png,精英怪灰色.png,/Game/1Game/Texture/精英怪灰色.精英怪灰色,,512,512,RGBA,true,true,路线背景、连线和节点图标,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",048efc593d2c22261678857b4f8b242df3d58f4b4ba7cab11c5fb81c697a8d2d
R01_route,18_RouteSettlement,脚印.png,脚印.png,/Game/1Game/Texture/脚印.脚印,,1500,25,RGBA,true,true,路线背景、连线和节点图标,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",c79cb9e97a7c32953e223daaeaa30dd1832924d92f6abe4c07875f21a7b652f6
R01_route,18_RouteSettlement,钱.png,钱.png,/Game/1Game/Texture/钱.钱,,512,512,RGBA,true,true,路线背景、连线和节点图标,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",a79b4add9c4cf706995169f7302fc11eeb17eca3f87933047d8f0c2b950fbee9
R01_route,18_RouteSettlement,钱1.png,钱1.png,/Game/1Game/Texture/钱1.钱1,,512,512,RGBA,true,true,路线背景、连线和节点图标,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",9aa245d4f52ca827127d5f4d3f0d57d516d70af1677953abaa889f602ccf50fb
R01_route,18_RouteSettlement,钱灰色.png,钱灰色.png,/Game/1Game/Texture/钱灰色.钱灰色,,512,512,RGBA,true,true,路线背景、连线和节点图标,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",2f4154e0bf51d28391b31226dfb104663c21e80d2a892d9736728355e74529e4
R01_route,18_RouteSettlement,问号.png,问号.png,/Game/1Game/Texture/问号.问号,,512,512,RGBA,true,true,路线背景、连线和节点图标,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",e8cc72dac71424edb42877487050c3f770235517d5673417c1f072ad33d8f316
R01_route,18_RouteSettlement,问号1.png,问号1.png,/Game/1Game/Texture/问号1.问号1,,512,512,RGBA,true,true,路线背景、连线和节点图标,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",082535dc24a5449d380cd52ab3fda4fa3abf89c80114e2c9d873db1366967637
R01_route,18_RouteSettlement,问号灰色.png,问号灰色.png,/Game/1Game/Texture/问号灰色.问号灰色,,512,512,RGBA,true,true,路线背景、连线和节点图标,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",885e572055ff0876954af228fc2cd63f5707e8df59e536461db1dfb2c38f65d7
R02_shell,18_RouteSettlement,T_MasterV2_PanelLarge.png,T_MasterV2_PanelLarge.png,/Game/GameXXK/UI/MasterV2/Approved/T_MasterV2_PanelLarge.T_MasterV2_PanelLarge,SourceArt/UI/PSD/gamexxk-v4/ui-master/RuntimeApproved/T_MasterV2_PanelLarge.png,1453,851,RGBA,true,true,主纸框、页签、槽位与通用控件,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",76b8fbd518edb62d2d6275a339e2b8bf1c5808c306e57779aaa5dd89ae9b5be8
R02_shell,18_RouteSettlement,T_MasterV2_ItemSlot.png,T_MasterV2_ItemSlot.png,/Game/GameXXK/UI/MasterV2/Approved/T_MasterV2_ItemSlot.T_MasterV2_ItemSlot,SourceArt/UI/PSD/gamexxk-v4/ui-master/RuntimeApproved/T_MasterV2_ItemSlot.png,100,101,RGBA,true,true,主纸框、页签、槽位与通用控件,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",cdbdeb3101bcf3e4259f58f641d9f70913d0c6ca91870e8654b2b004e23db511
R02_shell,18_RouteSettlement,T_MasterV2_CloseInk.png,T_MasterV2_CloseInk.png,/Game/GameXXK/UI/MasterV2/Approved/T_MasterV2_CloseInk.T_MasterV2_CloseInk,SourceArt/UI/PSD/gamexxk-v4/ui-master/RuntimeApproved/T_MasterV2_CloseInk.png,1254,1254,RGBA,true,true,主纸框、页签、槽位与通用控件,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",2a00ff652ba7d64b47ace99daf271082655713c56a4c81ec7954d68f4da41a1d
R07_other,18_RouteSettlement,T_InkButtonBase.png,T_InkButtonBase.png,/Game/GameXXK/UI/MainMenu/Textures/T_InkButtonBase.T_InkButtonBase,,1667,492,RGBA,true,true,当前界面的其他图片资源,"Exported from current UE Texture2D; preserve filename, canvas size, and alpha.",e20bdb6eb81d176461d6ed90810f2cc341d4ab95ad1e9f9896fab3f7999dc166
C01,18_RouteSettlement,CODE_DRAWN,,,,,,,,true,文字、数值、纯色块与程序边框,No replacement PNG.,
